"Word","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","color","compensation","coordinates","correct","correct_button_mouse","correct_button_mouse_1","correct_instructions","correct_mouse","correct_mouse_1","correct_response","count_Color","count_Color_1","count_Word","count_Word_1","count_block_loop","count_block_sequence","count_end_of_experiment","count_experiment","count_experimental_loop","count_fixation","count_fixation_1","count_instructions","count_logger","count_logger_1","count_mouse","count_mouse_1","count_reset_feedback","count_tester","count_trial_sequence","count_trial_sequence_1","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","initiation_time","initiation_time_mouse","initiation_time_mouse_1","live_row","live_row_block_loop","live_row_experimental_loop","logfile","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_end_of_experiment","response_instructions","response_mouse","response_mouse_1","response_time","response_time_end_of_experiment","response_time_instructions","response_time_mouse","response_time_mouse_1","round_decimals","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Color","time_Color_1","time_Word","time_Word_1","time_block_loop","time_block_sequence","time_end_of_experiment","time_experiment","time_experimental_loop","time_fixation","time_fixation_1","time_instructions","time_logger","time_logger_1","time_mouse","time_mouse_1","time_reset_feedback","time_tester","time_trial_sequence","time_trial_sequence_1","timestamps_mouse","timestamps_mouse_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","valence","width","xpos_mouse","xpos_mouse_1","ypos_mouse","ypos_mouse_1"
"Guilt","undefined","undefined","undefined","undefined","black","yes","psycho","#aa007f","0","uniform","1","violet_button","NA","undefined","1","NA","violet_button","0","NA","NA","NA","0","0","0","0","0","0","NA","0","0","NA","0","NA","0","0","0","NA","Thu Oct 13 11:31:29 2022","A template containing a practice and an experimental phase","yes","Emotional stroop task.osexp","C:/Users/sarak/OneDrive - Aarhus Universitet/26102021/Cog sci/3_semester/Perception_action","no","mono","no","18","no","white","no","yes","768","434.47620002552867","434.47620002552867","NA","0","0","0","C:/Users/sarak/OneDrive - Aarhus Universitet/26102021/Cog sci/3_semester/Perception_action/subject-8.csv","Lentiform Loewenfeld","3.3.12","no","0","violet_button","NA","space","violet_button","NA","1000.3005000762641","NA","5332.908699987456","1000.3005000762641","NA","2","1024","2","48000","-16","experiment","8","even","14594.199300045148","NA","NA","NA","13278.232800075784","13277.906100032851","NA","7892.977000097744","13277.008500066586","13377.772900043055","NA","7942.142800078727","15599.913900019601","NA","14594.493800075725","NA","NA","14384.54160001129","13365.559400059283","NA","[14597.34269999899, 14607.761300052516, 14618.408500100486, 14628.704200033098, 14639.017400098965, 14649.408300057985, 14659.753800020553, 14670.085499994457, 14680.474100052379, 14690.824000048451, 14701.115800067782, 14711.407200084068, 14721.713999984786, 14732.086700038053, 14742.421100032516, 14752.808700082824, 14763.364400016144, 14773.696599993855, 14784.00900005363, 14794.301700079814, 14804.628600017168, 14814.93190000765, 14825.219699996524, 14835.625700070523, 14846.279100049287, 14856.611900031567, 14866.895199986175, 14877.094299998134, 14887.367499992251, 14897.67090009991, 14907.965200021863, 14918.273200048134, 14928.57670004014, 14938.920399989001, 14949.313900084235, 14959.595100022852, 14969.89280008711, 14980.304700089619, 14990.64910004381, 15000.948100001551, 15011.227800045162, 15021.522000082768, 15031.818900024518, 15042.107100016437, 15052.40450007841, 15062.914400012232, 15073.473600088619, 15083.760300069116, 15094.026600010693, 15104.323100065812, 15114.995200070553, 15125.350599992089, 15135.650300071575, 15146.161000011489, 15156.550800078548, 15166.8627000181, 15177.14090005029, 15187.49480007682, 15198.097400018014, 15208.428199985065, 15218.727100058459, 15229.011500021443, 15239.412600058131, 15249.724499997683, 15260.02090005204, 15270.314900088124, 15280.621999991126, 15291.057000053115, 15301.33869999554, 15311.633100034669, 15321.931899990886, 15332.231000065804, 15342.545000021346, 15352.841900079511, 15363.452500081621, 15373.927500098944, 15384.237100020982, 15394.522199989296, 15404.797700000927, 15415.063800057396, 15425.30980007723, 15435.6972000096, 15446.268500061706, 15456.670199986547, 15467.014700057916, 15477.309300098568, 15487.598800100386, 15497.903400100768, 15508.204300072975, 15518.488200032152, 15528.765100054443, 15539.06320000533, 15549.353300011717, 15559.656099998392, 15570.017100078985, 15580.65150002949, 15590.98229999654, 15597.643200075254]","NA","Extended template","0","0","0","yes","1","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -34.0, -66.0, -103.0, -192.0, -225.0, -308.0, -345.0, -381.0, -446.0, -473.0, -506.0, -515.0, -524.0, -526.0, -527.0, -528.0, -528.0, -528.0, -528.0, -528.0, -528.0, -526.0, -525.0, -523.0, -520.0, -505.0, -493.0, -469.0, -441.0, -411.0, -390.0, -371.0, -355.0, -353.0, -348.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0, -347.0]","NA","[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -17.0, -33.0, -53.0, -96.0, -118.0, -170.0, -191.0, -205.0, -242.0, -261.0, -279.0, -283.0, -286.0, -288.0, -290.0, -291.0, -291.0, -291.0, -291.0, -291.0, -291.0, -291.0, -291.0, -291.0, -291.0, -288.0, -285.0, -275.0, -263.0, -243.0, -231.0, -224.0, -216.0, -216.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0, -215.0]","NA"
"Dog","undefined","undefined","undefined","undefined","black","yes","psycho","#aa007f","0","uniform","1","violet_button","NA","undefined","1","NA","violet_button","1","NA","NA","NA","0","0","0","0","0","1","NA","0","1","NA","1","NA","0","1","1","NA","Thu Oct 13 11:31:29 2022","A template containing a practice and an experimental phase","yes","Emotional stroop task.osexp","C:/Users/sarak/OneDrive - Aarhus Universitet/26102021/Cog sci/3_semester/Perception_action","no","mono","no","18","no","white","no","yes","768","437.0875000022352","437.0875000022352","NA","1","1","0","C:/Users/sarak/OneDrive - Aarhus Universitet/26102021/Cog sci/3_semester/Perception_action/subject-8.csv","Lentiform Loewenfeld","3.3.12","no","0","violet_button","NA","space","violet_button","NA","963.3854000130668","NA","5332.908699987456","963.3854000130668","NA","2","1024","2","48000","-16","experiment","8","even","16967.529300018214","NA","NA","NA","13278.232800075784","13277.906100032851","NA","7892.977000097744","13277.008500066586","15753.767000045627","NA","7942.142800078727","17935.037899995223","NA","16967.767600086518","NA","NA","16758.088500006124","15744.621200021356","NA","[16969.09680007957, 16979.82910007704, 16990.355500020087, 17000.649200053886, 17010.969100054353, 17021.285200025886, 17031.59130003769, 17041.882700053975, 17052.170400042087, 17062.675600056536, 17073.05540004745, 17083.406600053422, 17093.712200061418, 17104.019800084643, 17114.413700066507, 17124.743600026704, 17135.158200049773, 17145.93210001476, 17156.575400033034, 17166.983800008893, 17177.351800026372, 17187.667299993336, 17198.20400001481, 17208.5456000641, 17218.861200031824, 17229.312899988145, 17239.736000075936, 17250.058800098486, 17260.38019999396, 17270.6958000781, 17281.104400055483, 17291.53450008016, 17301.879000035115, 17312.556100077927, 17322.96610006597, 17333.319700090215, 17343.627299997024, 17353.934600017965, 17364.240500028245, 17374.57220000215, 17384.892700007185, 17395.18200000748, 17406.184300081804, 17416.672600083984, 17427.051900071092, 17437.363900011405, 17447.651399997994, 17458.032399998046, 17468.30609999597, 17478.795200004242, 17489.74430002272, 17500.046400004067, 17510.44780004304, 17520.776699995622, 17531.076300074346, 17541.365700075403, 17551.666900049895, 17562.123600044288, 17572.56400003098, 17582.871500053443, 17593.167999992147, 17603.601400041953, 17614.14230009541, 17624.50410006568, 17634.856200078502, 17645.99910005927, 17656.4055000199, 17666.703600087203, 17677.262800047174, 17687.63579998631, 17698.089500074275, 17708.469200064428, 17718.822100083344, 17729.302700026892, 17739.618299994618, 17750.22110005375, 17760.602200054564, 17770.91710001696, 17781.325299991295, 17791.85270005837, 17802.220200072043, 17812.667199992575, 17822.95260007959, 17833.254200057127, 17843.550499994308, 17853.850300074555, 17864.130500005558, 17874.499900033697, 17884.834700031206, 17895.119599997997, 17905.710600083694, 17916.01200005971, 17926.298600039445, 17932.482200092636]","NA","Extended template","0","0","0","yes","0","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -46.0, -81.0, -153.0, -207.0, -291.0, -330.0, -371.0, -405.0, -410.0, -412.0, -412.0, -412.0, -411.0, -410.0, -409.0, -409.0, -408.0, -408.0, -408.0, -408.0, -407.0, -407.0, -407.0, -405.0, -403.0, -398.0, -383.0, -376.0, -363.0, -358.0, -352.0, -349.0, -348.0, -348.0, -348.0, -348.0, -348.0, -348.0, -348.0, -348.0, -348.0, -348.0, -348.0, -348.0, -348.0, -348.0, -348.0, -348.0, -348.0, -348.0, -348.0]","NA","[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -32.0, -58.0, -115.0, -148.0, -204.0, -239.0, -266.0, -289.0, -296.0, -298.0, -298.0, -298.0, -298.0, -298.0, -297.0, -296.0, -294.0, -293.0, -293.0, -292.0, -292.0, -292.0, -292.0, -290.0, -288.0, -285.0, -274.0, -268.0, -253.0, -244.0, -237.0, -235.0, -234.0, -233.0, -233.0, -233.0, -233.0, -233.0, -233.0, -233.0, -233.0, -233.0, -233.0, -233.0, -233.0, -233.0, -233.0, -233.0, -233.0, -233.0, -233.0]","NA"
"Chair","undefined","undefined","undefined","undefined","black","yes","psycho","#aa007f","0","uniform","1","violet_button","NA","undefined","1","NA","violet_button","2","NA","NA","NA","0","0","0","0","0","2","NA","0","2","NA","2","NA","0","2","2","NA","Thu Oct 13 11:31:29 2022","A template containing a practice and an experimental phase","yes","Emotional stroop task.osexp","C:/Users/sarak/OneDrive - Aarhus Universitet/26102021/Cog sci/3_semester/Perception_action","no","mono","no","18","no","white","no","yes","768","409.9475999828428","409.9475999828428","NA","2","2","0","C:/Users/sarak/OneDrive - Aarhus Universitet/26102021/Cog sci/3_semester/Perception_action/subject-8.csv","Lentiform Loewenfeld","3.3.12","no","0","violet_button","NA","space","violet_button","NA","823.0191000038758","NA","5332.908699987456","823.0191000038758","NA","2","1024","2","48000","-16","experiment","8","even","19303.077300079167","NA","NA","NA","13278.232800075784","13277.906100032851","NA","7892.977000097744","13277.008500066586","18079.32660006918","NA","7942.142800078727","20131.173000088893","NA","19303.62880008761","NA","NA","19084.52060003765","18071.76389999222","NA","[19305.23510009516, 19316.448600031435, 19327.040700009093, 19337.646200088784, 19348.124900017865, 19358.568600029685, 19368.92640008591, 19379.32280008681, 19389.77580005303, 19401.568500092253, 19412.26950008422, 19422.765300027095, 19433.222400024533, 19443.594600073993, 19454.069700092077, 19464.553800062276, 19475.025800056756, 19485.533800092526, 19495.9930999903, 19506.444700062275, 19517.066200030968, 19527.4690000806, 19537.843300029635, 19548.16300002858, 19558.44980000984, 19568.7410000246, 19579.19389999006, 19589.65590002481, 19600.00149998814, 19610.313200042583, 19621.467899996787, 19631.988400011323, 19642.332300078124, 19652.62370009441, 19663.021599990316, 19673.470900044776, 19683.9525999967, 19694.30930004455, 19704.71710001584, 19715.182700078003, 19725.530000054277, 19735.91759998817, 19746.24660005793, 19757.098900037818, 19767.5506999949, 19778.19370001089, 19788.811800070107, 19799.23260002397, 19809.68900001608, 19820.124500081874, 19830.458100070246, 19840.7686999999, 19851.150500006042, 19861.868200008757, 19874.994600075297, 19885.41890005581, 19895.856500021182, 19906.185100087896, 19916.58640000969, 19927.01159999706, 19938.00409999676, 19948.50649998989, 19958.954000030644, 19969.389800098725, 19979.843000066467, 19990.260899998248, 20000.795100000687, 20011.257800040767, 20021.93630009424, 20032.271000090986, 20042.55200002808, 20052.84030002076, 20063.12840001192, 20073.5453000525, 20083.967600017786, 20094.307300052606, 20104.712500004098, 20115.134800085798, 20125.608700094745, 20128.254200099036]","NA","Extended template","0","0","0","yes","0","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -11.0, -40.0, -66.0, -113.0, -147.0, -185.0, -251.0, -277.0, -322.0, -333.0, -341.0, -344.0, -345.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0, -346.0]","NA","[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -5.0, -27.0, -44.0, -75.0, -103.0, -132.0, -175.0, -192.0, -217.0, -219.0, -222.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0]","NA"
"Shirt","undefined","undefined","undefined","undefined","black","yes","psycho","#00aaff","0","uniform","1","blue_button","NA","undefined","1","NA","blue_button","3","NA","NA","NA","0","0","0","0","0","3","NA","0","3","NA","3","NA","0","3","3","NA","Thu Oct 13 11:31:29 2022","A template containing a practice and an experimental phase","yes","Emotional stroop task.osexp","C:/Users/sarak/OneDrive - Aarhus Universitet/26102021/Cog sci/3_semester/Perception_action","no","mono","no","18","no","white","no","yes","768","460.26580000761896","460.26580000761896","NA","3","3","0","C:/Users/sarak/OneDrive - Aarhus Universitet/26102021/Cog sci/3_semester/Perception_action/subject-8.csv","Lentiform Loewenfeld","3.3.12","no","0","blue_button","NA","space","blue_button","NA","846.4026999427006","NA","5332.908699987456","846.4026999427006","NA","2","1024","2","48000","-16","experiment","8","even","21535.814800066873","NA","NA","NA","13278.232800075784","13277.906100032851","NA","7892.977000097744","13277.008500066586","20314.01990004815","NA","7942.142800078727","22386.071300017647","NA","21536.05630004313","NA","NA","21320.293300086632","20305.41830009315","NA","[21537.55580005236, 21548.477600095794, 21558.934000087902, 21569.35710005928, 21579.664200078696, 21590.059900074266, 21600.414599990472, 21610.68789998535, 21620.961100095883, 21631.385900080204, 21641.832299996167, 21652.263700030744, 21662.665800075047, 21673.062000074424, 21683.501700055785, 21693.969700019807, 21704.422400100157, 21714.770300081, 21725.220100022852, 21735.607300070114, 21746.113900095224, 21756.58889999613, 21767.08200003486, 21777.46840007603, 21788.121900055557, 21798.55479998514, 21809.136199997738, 21819.507700041868, 21830.0656999927, 21840.52030008752, 21850.88350006845, 21861.451500095427, 21872.098900028504, 21882.59440008551, 21892.96430000104, 21903.390799998306, 21913.88070001267, 21924.29550003726, 21934.8812000826, 21945.415200083517, 21955.99749998655, 21966.423000092618, 21976.85780003667, 21987.39500006195, 21997.82160005998, 22008.23879998643, 22018.88059999328, 22029.31980008725, 22039.77700008545, 22050.26769998949, 22060.701000038534, 22071.027100086212, 22081.36640000157, 22092.614900087938, 22102.965200087056, 22113.451500074007, 22124.002000084147, 22134.288700064644, 22145.469999988563, 22156.024900032207, 22166.892100009136, 22177.381600020453, 22188.35469998885, 22198.831500019878, 22209.29700008128, 22219.7663000552, 22230.11260002386, 22240.532200085, 22250.941600068472, 22261.748300050385, 22272.2052000463, 22282.672900008038, 22293.147700023837, 22303.5499000689, 22313.98450001143, 22324.344500084408, 22334.98370007146, 22345.419900026172, 22356.25360009726, 22366.628000047058, 22377.097000018694, 22383.95849999506]","NA","Extended template","0","0","0","yes","0","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.0, -69.0, -134.0, -170.0, -223.0, -251.0, -292.0, -311.0, -326.0, -328.0, -328.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0]","NA","[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 20.0, 57.0, 128.0, 160.0, 213.0, 236.0, 274.0, 287.0, 294.0, 296.0, 296.0, 296.0, 296.0, 296.0, 296.0, 296.0, 296.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0]","NA"
"Water","undefined","undefined","undefined","undefined","black","yes","psycho","#00aaff","0","uniform","1","blue_button","NA","undefined","1","NA","blue_button","4","NA","NA","NA","0","0","0","0","0","4","NA","0","4","NA","4","NA","0","4","4","NA","Thu Oct 13 11:31:29 2022","A template containing a practice and an experimental phase","yes","Emotional stroop task.osexp","C:/Users/sarak/OneDrive - Aarhus Universitet/26102021/Cog sci/3_semester/Perception_action","no","mono","no","18","no","white","no","yes","768","406.45090001635253","406.45090001635253","NA","4","4","0","C:/Users/sarak/OneDrive - Aarhus Universitet/26102021/Cog sci/3_semester/Perception_action/subject-8.csv","Lentiform Loewenfeld","3.3.12","no","0","blue_button","NA","space","blue_button","NA","761.1200000392273","NA","5332.908699987456","761.1200000392273","NA","2","1024","2","48000","-16","experiment","8","even","23802.583300042897","NA","NA","NA","13278.232800075784","13277.906100032851","NA","7892.977000097744","13277.008500066586","22585.65740007907","NA","7942.142800078727","24567.98350007739","NA","23802.84030002076","NA","NA","23591.295600053854","22576.130900066346","NA","[23804.463800042868, 23815.003600087948, 23825.45130001381, 23835.927800042555, 23846.409199992195, 23856.9210000569, 23867.342000012286, 23878.08490009047, 23888.448400073685, 23898.756899987347, 23909.064800012857, 23919.36090006493, 23929.733700002544, 23940.23730000481, 23950.602400000207, 23961.107400013134, 23971.627400023863, 23981.99400003068, 23992.37470002845, 24002.723500016145, 24013.07710004039, 24023.39580003172, 24033.697800012305, 24044.613900012337, 24054.999400046654, 24065.312799997628, 24075.615799985826, 24085.928300046362, 24096.22840001248, 24106.677600066178, 24117.202699999325, 24127.7151000686, 24138.053000089712, 24148.340900079347, 24158.739000093192, 24169.236800051294, 24179.61380002089, 24189.981700037606, 24200.27240004856, 24210.91470005922, 24221.323700039648, 24231.6183000803, 24241.999600082636, 24252.41920002736, 24262.82890001312, 24273.55530008208, 24283.97590003442, 24294.567700009793, 24304.89370005671, 24315.29430008959, 24325.629000086337, 24336.003700038418, 24346.644300036132, 24357.00590000488, 24367.3606000375, 24377.781499992125, 24388.26080004219, 24398.674600059167, 24409.12870003376, 24419.540000031702, 24430.016500060447, 24440.46710000839, 24450.883400044404, 24461.33820002433, 24471.79030010011, 24482.523899991065, 24492.86870006472, 24503.178099985234, 24513.642900041305, 24524.158900021575, 24534.71250005532, 24545.18100002315, 24555.584500078112, 24565.583800082095]","NA","Extended template","0","0","0","yes","0","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -15.0, -54.0, -88.0, -147.0, -186.0, -215.0, -274.0, -294.0, -319.0, -330.0, -339.0, -345.0, -346.0, -350.0, -350.0, -351.0, -351.0, -351.0, -351.0, -351.0, -351.0, -351.0, -351.0, -351.0, -351.0, -351.0, -351.0, -351.0, -351.0, -351.0, -351.0, -351.0, -351.0, -351.0]","NA","[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 14.0, 62.0, 92.0, 157.0, 188.0, 215.0, 269.0, 286.0, 303.0, 308.0, 312.0, 314.0, 316.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0]","NA"
